2502403;Bou Roumi;Bou Roumi,Le Bou Roumi;36.47497;2.64932;P;PPL;92
2502404;Bou Roumi;;36.44463;2.64847;S;FRM;117
2502405;Sif Bou Roumane;;35.32496;8.2133;T;RDGE;1258
2502406;Oued Bou Roumane;;34.82871;7.58317;H;WAD;755
2502407;Djebel Bou Roumane;;35.3423;8.23016;T;MT;1525
2502408;Maison Forestiиre de Bou Rouma;;36.83293;4.58962;S;HSE;708
2502409;Bour Ouled Moussa;;29.30866;0.00711;P;PPL;317
2502410;Bour Oujerjim;;29.31187;-0.4412;L;OAS;358
2502411;Koudia Bou Rouis;;36.53333;2.35;T;HLL;165
2502412;Hassi Bou Rouis;;30.75512;-2.06374;H;WLL;548
2502413;Domaine de Bou Rouis;;36.55569;2.36394;S;EST;119
2502414;Bir Bou Rouicha;;32.65023;6.51871;H;WLL;112
2502415;Mechta Bourouh;;36.93306;6.2525;S;FRM;16
2502416;Djebel Bourouh;;35.39853;7.89324;T;PK;1286
2502417;Djebel Bourouga;Djebel Bourouga,Djebel Bourougaa;35.70854;2.16993;T;HLL;882
2502418;Oued Bourouboudj;;34.32327;2.95464;H;WAD;1126
2502419;’Aпn Bourouboudj;;34.29643;2.9737;H;WAD;1063
2502420;Hassi Bou Rouba;;31.62425;5.51025;H;WLL;145
2502421;Gour Bou Rouba;;31.60832;5.50165;T;HLLS;187
2502422;Bled Bou Rouba;;34.78333;-0.66667;L;LCTY;912
2502423;Kкf Bou Rouвyech;Kef Bou Rouayech,Kef Bou el Berrouech,Kкf Bou Rouвyech;36.49621;7.97142;T;MT;776
2502424;Rhourd Bou Rouahla;;31.42126;6.91294;T;DUNE;156
2502425;Rhourd Bou Rouahla;Rhourd Bou Rouahala,Rhourd Bou Rouahla;31.09681;6.95601;T;DUNE;159
2502426;Djebel Bou Rokba;Djebel Bou Bokba,Djebel Bou Rokba;35.78195;1.20663;T;MT;655
2502427;Bou Rokba;;35.78456;1.19838;S;HSE;748
2502428;Bordj Bou Robi;;36.15089;6.9656;S;FT;1004
2502429;Bour Nemli;;29.27386;-0.30448;L;OAS;336
2502430;Bou Rmilah;;36.57132;3.17704;S;FRM;121
2502431;Oued Bourmil;;34.08905;5.29805;H;WAD;206
2502432;Djebel el Bourma;;35.17624;4.01688;T;MT;840
2502433;Bourlier;;35.39782;1.62423;P;PPL;936
2502434;Chabet Bou Rkra;;35.58508;5.94578;H;WAD;1261
2502435;Koudia Bou Rkiza;;35.81209;6.8551;T;HLL;852
2502436;Oued Bourkika;;36.53767;2.40747;H;STM;48
2502437;Commune de Bourkika;;36.48333;2.46667;A;ADMD;113
2502438;Bourkika;Bourkika;36.49454;2.4764;P;PPL;103
2502439;Bour Kert;;29.48813;-0.07061;L;OAS;365
2502440;Azib Bourir;;36.70548;3.75501;S;FRM;216
2502441;Irhil Bou Rioul;;36.65437;3.99557;T;MT;721
2502442;Bir Bou Rikat;;33.06667;6.95;H;WLL;101
2502443;Kef Bou Rieh;;36.00672;1.12467;T;RDGE;417
2502444;Bouridene;;36.59759;4.94719;P;PPL;410
2502445;Djebel Bou Rida;Djebel Bou Rhida,Djebel Bou Rida;35.79093;2.27867;T;MT;1240
2502446;Bled Bou Richa;;35.33606;1.42735;L;LCTY;993
2502447;Bouriache;Bou Riach,Bouriache;36.41971;1.54611;P;PPL;559
2502448;Oued Bourhzel;;35.85723;6.00542;H;STM;863
2502449;Oued Bou Rhoufala;;28.92016;-6.9211;H;WAD;533
2502450;Hassi Bou Rhorfa el Kedim;;31.45361;6.62778;H;WLL;149
2502451;Rhourd Bou Rhorfa;;31.38633;6.61791;T;DUNE;165
2502452;Hassi Bou Rhorfa;;31.41139;6.58639;H;WLL;146
2502453;Chabet Bou Rhnem;;32.48333;3.66667;H;WAD;519
2502454;Djebel Bourhioul;;35.74465;5.385;T;MT;1509
2502455;Djebel Bou Rhioul;;35.59386;5.86887;T;MT;1651
2502456;Djebel Bou Rhida;;35.86024;4.82345;T;SPUR;1707
2502457;Bir Bou Rhiata;;33.65911;7.39727;H;WLL;46
2502458;Djebel Bou Rhezal;;34.88295;5.64408;T;MT;271
2502459;Kef Bou Guettar;Kef Bou Ghetar,Kef Bou Ghйtar,Kef Bou Guettar,Kef Bou Rhetar;36.1304;0.26723;T;PT;6
2502460;Bourherara;;34.53132;5.97089;L;LCTY;4
2502461;Djebel Bou Rhenissa;;33.3276;-0.92123;T;MT;1471
2502462;Oued Bou Rhena;;35.65554;4.71622;H;WAD;457
2502463;Hassi Bou Rhellaba;;32.84159;-0.57017;H;WLL;1305
2502464;Bou Rhellaba;;32.92586;-0.5845;S;BLDG;1246
2502465;Bou Rhelel;;36.56667;2.76069;S;FRM;27
2502466;Theпrat Bou Rhelal;;29.26751;-0.95423;T;DPR;369
2502467;Oued Bourhdar;;35.03028;6.52354;H;WAD;976
2502468;Bour Hassiane;;29.32797;-0.20962;S;BLDG;326
2502469;Djebel Bou Rhars;;35.73785;1.41659;T;MT;1156
2502470;Oued el Bourhari;;35.76667;1.53333;H;STM;526
2502471;Djebel Bou Rharda;;35.46358;1.35501;T;MT;1021
2502472;Hassi Bou Rharb;;31.20056;6.49889;H;WLL;157
2502473;Djebel Bou Rhara;;36.56064;6.03025;T;SPUR;1169
2502474;Oued Bou Rhar;;34.45388;4.64594;H;WAD;315
2502475;Hassi Bou Ghanet;Hassi Bou Ghanet,Hassi Bou Rhanet;25.21264;1.31572;H;POOL;236
2502476;Bou Rhaпs;;35.57105;6.26058;P;PPL;1164
2502477;Ras Abergoun;Djebel Bou Rhafra,Djebel Boы Rhafra,Ras Abergoun;36.68963;6.47549;T;MT;662
2502478;Djebel Bou Ghaddou;Djebel Bou Ghaddou,Djebel Bou Ghвddoы,Djebel Bou Rhaddou;35.28282;0.09226;T;MT;601
2502479;Ferme de Bourgfort;;36.61898;7.56702;S;FRM;175
2502480;Hassi Bou Rezma;;32.58865;6.68583;H;WLL;108
2502481;Bourezma;;29.34864;3.94961;T;DUNE;386
2502482;Koudiat Bou Rezem;;34.11108;1.84004;T;SLP;1276
2502483;Gour Bouret el Ghezziane;Gour Bouret el Ghezziane,Gour Bouret el Rhezziane;26.81684;-6.66279;T;SCRP;377
2502484;Hassi Bouret Askaf;;27.53682;2.91242;H;SPNG;323
2502485;Kherbet Bou Resk;;35.45;5.31667;S;RUIN;495
2502486;Bour er Rheпb;;28.06252;-0.48225;L;OAS;232
2502487;Bour Erg Kaddour;;29.54392;0.30954;T;ERG;328
2502488;Bou Rerda;;36.62872;5.44359;P;PPL;731
2502489;Djebel Bou Remli;;36.06838;7.60243;T;MT;1019
2502490;Bour el Hasli;;29.17995;-0.37287;L;OAS;311
2502491;Bour el Hamra;;28.20468;-0.20492;L;OAS;260
2502492;Bour el Hamra;;27.38333;3.01667;T;HLL;310
2502493;Bour el Haguenenaп;;29.07035;-0.18878;L;OAS;285
2502494;Bour el Bled;;29.28164;-0.48364;L;OAS;356
2502495;Bour el Aпcha;;32.02211;5.33178;P;PPL;135
2502496;Zaouia Bou Rkache;Mechta Bou Rekkach,Mechta Boы Rekkвch,Zaouia Bou Rkache;36.80178;6.47335;P;PPL;284
2502497;Bou Rekhis;;33.23528;6.10834;L;OAS;54
2502498;Aпn Soltane;Ain Soltane,Aпn Soltane,Bou Reguida;36.27216;1.12741;P;PPL;367
2502499;Bou Regaa;;35.85561;2.7221;P;PPL;644
2502500;Bou Refia;;35.39603;6.46571;T;MT;1447
2502501;Oued Bou Redoud;;35.76667;4.75;H;WAD;665
2502502;Aпn Bou Redjem;;36.62183;6.66139;H;SPNG;475
2502503;Oued Bou Redine;;33.86756;2.59688;H;STM;852
2502504;Rhaba Boы Redоm;;36.79667;8.22667;V;FRST;77
2502505;Oued Bou Redim;;33;1.33333;H;WAD;777
2502506;Djebel Bou Redim;;34.0332;2.04298;T;MT;1475
2502507;Djebel Boы Redоm;;36.80694;8.22806;T;HLLS;135
2502508;Bou Redim;;33.05098;1.31706;L;LCTY;825
2502509;Bou Reddim;;34.33162;4.70686;T;RDGE;319
2502510;Djebel Bou Ghachoua;Djebel Bou Ghachoua,Djebel Bou Rechoua;35.03373;1.01987;T;HLL;1080
2502511;Oglat Bou Rechach;;33.58038;1.5792;H;SPNG;1318
2502512;Bou Rebza;;35.56679;5.08678;P;PPL;501
2502513;Teniet Bou Rdoud;;32.72975;-0.18393;T;PASS;1198
2502514;Djebel Boы Rdjiyв;Djebel Bou Rdjiya,Djebel Bourdjia,Djebel Boы Rdjiyв;35.3809;-0.54566;T;MT;692
2502515;Oued Bou Rdоne;Oued Bou Rdine,Oued Bou Rdоne,Oued Bou Redine;36.4595;7.846;H;STM;197
2502516;Maison Forestiиre de Bou Rdоne;;36.48333;7.83333;S;HSE;594
2502517;Forкt du Bou Rdоne;Foret de Bou Redine,Foret du Bou Rdine,Forкt de Bou Redine,Forкt du Bou Rdоne;36.46888;7.97729;V;FRST;624
2502518;Oued Bourdim;Oued Borodim,Oued Bourdim;35.47193;4.08904;H;STM;530
2502519;Djebel Bou Rdim;;32.73987;-0.89267;T;HLL;1276
2502520;Bou Rdim;;36.43655;4.92566;P;PPL;945
2502521;Bou Rdim;;35.00614;3.16363;T;PK;918
2502522;Bou Rdim;;34.08851;3.94947;T;HLL;572
2502523;Oued Bourchayad;Oued Bourchaid,Oued Bourchayad;36.78401;5.64458;H;STM;1
2502524;Chabet Bou Rbellaba;;34.35295;2.04046;H;WAD;1081
2502525;Bour Ba Yakoub;;28.46636;-0.26943;L;OAS;237
2502526;Forкt de Bou Rbaпa;;35.59;8.31166;V;FRST;1100
2502527;Bour Azemmar;;28.37934;-0.28592;L;OAS;230
2502528;Sebkha Bourat Deguig;;29.81937;-4.66338;T;DPR;542
2502529;Sra Bou Rвs;;35.8765;1.70512;T;MT;956
2502530;Hassi Bouras;Hassi Bouras,Hassi Bourass;33.99776;7.41947;H;WLL;12
2502531;Chott Bouras;Chott Bouras,Chott Bourass;34.06416;7.40389;H;WTLDI;0
2502532;Bouras;Bouras,Ouled Bouras;35.02421;0.11469;S;FRM;590
2502533;Hassi Bourarhet;Hassi Bourahet,Hassi Bourahret,Hassi Bourarchet,Hassi Bourarhet;27.43828;9.30494;H;WLL;528
2502534;Erg Bourarhet;;27.58681;9.34381;T;ERG;516
2502535;Bour Aoumert;;29.40254;-0.12879;L;OAS;358
2502536;Hennchir Bouraoui;;35.25;8.01667;S;RUIN;1152
2502537;Bir Bouraoui;;35.24537;8.01306;H;WLL;1145
2502538;Bou Rallel;;36.50685;5.23394;P;PPL;961
2502539;Kef Bou Ghalim;Kef Bou Ghalim,Kef Bou Ralim,Koudiet Bou Ralim;36.53106;1.37964;T;MT;447
2502540;Koudiat Bou Raпdene;;35.06007;-1.18822;T;MT;467
2502541;Djebel Bou Rahmouna;;36.2651;8.11591;T;MT;1047
2502542;Forкt de Bou Rahma;;36.08544;0.21778;V;FRST;220
2502543;Forкt de Bou Rahma;Bois de Bou Rahma,Foret de Bou Rahma,Forкt de Bou Rahma;36.16029;0.34535;V;FRST;102
2502544;Oued Bourahla;;24.60631;8.50338;H;WAD;1006
2502545;Hassi Bourahla;;24.75467;8.44977;H;WLL;1046
2502546;Guern Bou Rahla;;30.85835;0.82;T;HLLS;533
2502547;Bou Ragba;Bou Ragba,Bou Rakba,Bou Rekba;36.57604;7.95764;T;MT;650
2502548;Arrкt de Bou Rached;;34.7101;0.16308;S;RSTP;1141
2502549;Oued el Boura;;34.63921;2.73665;H;WAD;1034
2502550;Hassi Boura;;29.11253;0.45026;H;WLL;306
2502551;Faпd el Boura;;34.42232;2.11112;H;WAD;1030
2502552;Bled el Boura;;34.64196;2.7381;L;LCTY;1029
2502553;Boura;;26.22887;-0.54056;H;WLL;217
2502554;Dechret el Bour;;36.47748;3.78549;S;FRM;340
2502555;Dechret el Bour;Dechret el Bour,El Bour;35.10312;-1.80697;S;FRM;298
2502556;Bled Bou Oulif;;35.01116;-0.6855;L;LCTY;632
2502557;Djebel Bou Ouchene;;36.62502;4.8635;T;HLL;219
2502558;Bou Ouchene;;36.62892;4.86938;S;FRM;328
2502559;Teniet Bou Ouachi;;35.84645;1.87283;T;PASS;916
2502560;Rвs Bou Okkaz;;33.41417;3.61006;T;HLLS;744
2502561;Erg Bou Ogab;;29.71477;-1.76648;T;DUNE;418
2502562;Hassi Bou Noura;;32.57328;3.5728;H;WLL;539
2502563;Bou Noura;;32.48276;3.71218;P;PPL;479
2502564;Aпn Bou Nouira;;35.70648;6.8999;H;SPNG;986
2502565;Bou Nouh;Bou Nouab,Bou Nouah,Bou Nouh;36.5;3.93333;P;PPL;543
2502566;Sra Bou Nouara;;36.74518;6.51811;T;RDGE;444
2502567;Feпdj Bou Nouara;;30.19415;-1.90406;T;TRGD;546
2502568;Bou Nouara;;36.20834;6.81545;P;PPL;716
2502569;Tizi Bou Nouane;;36.82559;4.22016;T;PASS;817
2502570;Bounoual;Bou Noual,Bounoual;35.21133;0.65259;P;PPL;531
2502571;Bou Noua;;36.88333;3.76667;P;PPL;232
2502572;Djebel Bou Nokta;;34.76281;-0.43394;T;HLLS;1087
2502573;Oued Bou n’Namous;;29.63333;-7.1;H;WAD;412
2502574;Bir Bou Nkheпla;Bir Bou Nkheila,Bir Bou Nkheпla,Bir Bou Nkreila,Bir Bou Nkreпla;33.2;6.43333;H;WLL;99
2502575;Bounihane;;23.55147;6.50735;T;MT;1772
2502576;Kef Bou Nif;;36.20903;2.81262;T;PK;1001
2502577;Oued el Bouni;Oued Bouni,Oued el Bouni;36.29512;1.40613;H;WAD;297
2502578;Oglat Bou Negueur;;34.38333;6.86667;H;WLL;-4
2502579;Aпn Bou Nedjrouf;;35.04728;0.13814;H;SPNG;741
2502580;’Aпn Bou Nedja;;34.03471;2.05098;H;SPNG;1464
2502581;Djebel el Boundja;;36.21233;0.76899;T;MT;527
2502582;Bounda Serhira;Bounda Serhira,Bounda Serira;36.30455;4.63735;P;PPL;934
2502583;Bounda el Kebira;;36.29226;4.62755;P;PPL;908
2502584;Djebel Bound;;36.29816;4.67577;T;PK;1259
2502585;Boun Chada;;36.21774;5.30483;S;SHRN;1076
2502586;Oued Bou Namoussa;Oued Bou Namoussa,Oued Namoussa,Wad Bu Namussa,Wad Mafrag;36.83658;7.95837;H;STM;0
2502587;Bou Naпm;;36.56667;4.81667;P;PPL;767
2502588;Hadeb Bou Naпlat;;29.28642;-7.75453;T;HLL;355
2502589;Koudia Bou Nadour;;35.14207;-1.57594;T;HLL;401
2502590;Bou Nadjrouf;;34.73333;-0.05;T;SPUR;961
2502591;Bou Nadji;;33.60518;1.28165;S;BLDG;1326
2502592;Bir Bou Nab;;33.75588;7.39524;H;WLL;45
2502593;Bou Naвmane;;36.83333;4.6;P;PPL;660
2502594;Guern Bou Naama;;32.19617;2.22242;T;DUNE;570
2502595;Garet Bou Naama;;31.82138;1.88261;T;BUTE;582
2502596;Bled Bou Mzoura;;36.26166;7.00734;L;LCTY;818
2502597;Djebel Bou Mzioued;;35.19977;3.81133;T;HLL;916
2502598;Bou Mzida;;32.94435;2.20987;T;HLL;795
2502599;Bou Msedene;Bou Msedena,Bou Msedene;36.39538;5.26135;P;PPL;888
2502600;Oued Bou Mrheпrfa;Oued Bou Mgheirfa,Oued Bou Mrheirfa,Oued Bou Mrheпrfa;28.89539;-6.95159;H;WAD;522
2502601;Kheneg Bou Mrheпrfa;;28.93789;-6.59445;T;PASS;618
2502602;Bou Mrheпrfa;Bou Mgheirfa,Bou Mgheпrfa,Bou Mrheirfa,Bou Mrheпrfa;29.03626;-6.57372;H;WLL;668
2502603;Djebel Bou Mrega;Djebel Bou Mrega,Jabal Bu Mrega,Jabal B? Mrega,Jebel Bou Mrega;36.44361;8.30556;T;HLL;579
2502604;Oued Boumred;;30.64235;-3.76575;H;WAD;762
2502605;Maison Forestiиre de Bou M’Raou;;36.64716;5.50562;S;HSE;492
2502606;Bou Mraou;Bou Meraou,Bou Mraou;36.63333;4.98333;P;PPL;674
2502607;Oued Bou Mrah;;36.18365;6.11309;H;STM;800
2502608;Oglat Bou Moussa;;34.52956;7.64391;H;WLL;384
2502609;Hassi Bou Moussa;;28.48511;2.0032;H;WLL;518
2502610;Bou Moussa;Bou Moussa,Dechret Bou Moussa;36.47002;5.48787;P;PPL;1053
2502611;Djebel Bou Mount;;36.48105;5.12556;T;MT;966
2502612;Bou Moumene;;36.50268;1.65347;P;PPL;295
2502613;Djebel Bou Mokta;Bou Nougta,Djebel Bou Mokta,Djebel Bou Noukta;33.18141;0.7192;T;MT;1616
2502614;Mechta Bou Mnazel;;36.25489;4.03899;S;FRM;605
2502615;Sra Bou Mlinene;;35.98546;1.7795;T;RDGE;822
2502616;Oued Bou Mlih;Oued Ben Mlih,Oued Bou Mlih;34.60916;5.39688;H;WAD;110
2502617;Oued Boumiya;Oued Bou Mia,Oued Boumiya;34.31098;-1.6177;H;WAD;1077
2502618;’Aпn Bou Mimoun;;34.59601;2.82315;H;SPNG;1163
2502619;Oued Bou Midouna;;35.44129;2.63384;H;WAD;703
2502620;Djebel Bou Midouna;;35.26971;-0.19973;T;MT;626
2502621;Djebel Boumia;Djebel Bou Mia,Djebel Boumia;35.05872;0.99802;T;MT;918
2502622;Daпet Bou Mia;;29.331;-3.13574;T;DPR;506
2502623;Bou M’Haoud;Bou M'Haoud,Bou Mehaoud,Bou M’Haoud;29.46766;-2.61245;H;WLL;575
2502624;Bou M’Hammed;;29.77944;-5.86972;H;WLL;525
2502625;Boumagueur;Boumagueur,bwmqr,???????;35.5052;5.5525;T;SLP;671
2502626;Bir Bou Mezoued;;33.22695;6.26278;H;WLL;87
2502628;Oued Bou Messoыs;Chaba Bou Messous,Oued Bou Messous,Oued Bou Messoыs;36.76778;7.42649;H;STM;15
2502629;Kef Bou Messid;Kef Bou Mecid,Kef Bou Messid;35.28983;3.42981;T;PK;1024
2502630;Oued Bou Messaoud;;34.96924;-1.46005;H;STM;227
2502631;Hassi Bou Messaoud;;31.65817;3.09642;H;WLL;472
2502632;Bou Messaoud;;33.33346;1.54029;T;PK;1187
2502633;Djebel Bou Messaoud;Bou Messaoud,Djebel Bou Mecaoud,Djebel Bou Messaoud,Djebel Bou Meзaoud,Jebel Bu Mesaud;36.4656;1.156;T;MT;723
2502634;Oued Bou Merzoug;;36.35162;6.61735;H;STM;522
2502635;Djebel Bou Merzoug;;35.58237;6.10307;T;MT;1503
2502636;Ragoubet Bou Merhoref;;34.02286;3.27786;T;HLLS;788
2502637;Daпet Bou Merhoref;;33.9931;3.1869;T;DPR;723
2502638;Wilaya de Boumerdes;Boumerdes,Wilaya de Boumerdes;36.75;3.66667;A;ADM1;61
2502639;Sidi Boumerdes;Marabout Bou Merdes,Sidi Boumerdes;36.75588;3.52797;S;SHRN;251
2502640;Oued Boumerdas;Oued Bou Merclass,Oued Bou Merdes,Oued Boumerdas;36.76667;3.46667;H;STM;1
2502641;Bou Menngouch;;35.60787;1.91789;P;PPL;930
2502642;Koudia Bou Menndil;;36.32298;2.12274;T;MT;815
2502643;Bou Menndil;;32.8;2.21667;S;SHRN;742
2502644;Djebel Bou Mellil;;34.47647;2.89421;T;RDGE;1376
2502645;Oued Bou Mellas;;35.09189;-1.42505;H;STM;99
2502646;Haouch Bou Mellal;;36.59435;3.42844;S;FRM;800
2502647;Fennd Bou Mellal;;34.86578;4.52326;T;MT;740
2502648;Bou Mellal;;36.59059;4.6307;P;PPL;569
2502649;Bou Mellal;Bou Mellal,Bou Mellel;34.87128;4.56248;P;PPL;665
2502650;Oued Bou Melil;;33.8709;2.88227;H;WAD;777
2502651;Hassi Bou Melah;Hassi Bou Melah,Hassi Bou Melha;29.32109;-3.12982;H;WLL;504
2502652;Djebel Boumekane;Djebel Bou Mekal,Djebel Boumekane;36.05739;1.55474;T;MT;569
2502653;Bou Megrane;;36.47112;3.40151;P;PPL;637
2502654;Hassi Bou Megloufa;;31.86339;3.45638;H;WLL;528
2502655;Bled Bou Medjou;;35.96639;5.86194;L;LCTY;929
2502656;Teniet Bou Mediouna;;34.28595;3.23906;T;PASS;1021
2502657;Mechta Boы Medioыn;Mechta Bou Medioun,Mechta Bou Midoul,Mechta Boы Medioыn;36.77404;6.03369;S;FRM;566
2502658;Forкt Domaniale de Bou Mediene;Foret Domaniale de Bou Mediene,Foret de Bou-Medien,Forкt Domaniale de Bou Mediene,Forкt de Bou-Mйdien;35.96667;2.38333;V;FRST;1423
2502659;Commune de Bou Medfaa;Bou Medfa,Commune de Bou Medfaa;36.38333;2.4;A;ADMD;502
2502660;Bou Medfaa;Bou Medfa,Bou Medfaa;36.3707;2.4767;P;PPL;263
2502661;Djebel Bou Mderer;;34.78307;-1.5075;T;MT;1190
2502662;Aпoun Bou Mbata;;32.74127;-0.84393;H;SPNG;1245
2502663;Draa Bou Mbarka;;31.48104;6.39967;T;DUNE;159
2502664;’Aпn Bou Mazzouz;;34.36782;3.37291;H;SPNG;979
2502665;Boumaza;Bouma'zah,Boumaza,Boыma’zah;35.8017;7.81537;P;PPL;732
2502666;Mechtet Bou Ma’za;;36.53333;7.61667;S;FRM;354
2502667;Hassi Bou Maza;;31.30563;5.81767;H;WLL;175
2502668;Djebel Boumaaza;Djebel Bou Maza,Djebel Boumaaza;35.13128;0.82458;T;MTS;1094
2502669;Bordj Bou Maza;;36.38929;7.68917;S;FT;540
2502670;Oued Bou Marsoum;Oued Bou Marsoum,Oued Bou Nasroun;35.75924;5.02015;H;STM;803
2502671;Djebel Bou Marouf;;36.47371;5.10226;T;MT;1020
2502672;Rвs Bou Marouane;;35.78708;5.12222;T;PK;1164
2502673;Oued Bou Marirh;;30.25;-4.15;H;WAD;583
2502674;Bou Marhas;;33.76028;1.09816;S;BLDG;1427
2502675;Mechta Boы Marchen;Bou Merchen,Bou Merchene,Mechta Bou Marchen,Mechta Boы Marchen;36.86937;8.4074;S;FRM;39
2502676;Djebel Boumane;;35.35049;0.7184;T;MT;883
2502677;Ain Boumaaza;Ain Boumaaza,Ain Boumanaz,Aпn Boumanaz;35.37362;0.68574;H;SPNG;523
2502678;Bou Mali;;36.42954;3.20316;T;MT;1240
2502679;Bou Malek;;36.28056;6.22917;P;PPL;832
2502680;Bordj Bou Maпza;;36.78143;7.65496;S;FT;12
2502681;Kef Bou Maпz;;36.08987;3.00247;T;PK;1030
2502682;Mechtat Boumaпeche;Mechta Boumaieche,Mechta Boumaпeche,Mechtat Boumaieche,Mechtat Boumaпeche;37.06395;7.25889;S;FRM;175
2502683;Oued Boы Maпdoыna;Oued Bou Maidouna,Oued Boumidouna,Oued Boы Maпdoыna;35.46772;2.76932;H;WAD;670
2502684;Bled Boы Maпdoыna;Bled Bou Maidouna,Bled Boumidouna,Bled Boы Maпdoыna;35.45321;2.71613;L;LCTY;710
2502685;Commune de Boumahra Ahmed;;36.45;7.51667;A;ADMD;185
2502686;Boumahra Ahmed;Boumahra Ahmed,Petit;36.45833;7.51389;P;PPL;208
2502687;Mines de Bou Mahni;;36.6;3.9;S;MN;158
2502688;Maison Forestiиre de Bou Mahni;;36.58566;3.87868;S;HSE;404
2502689;Forкt de Bou Mahni;;36.58649;3.89036;V;FRST;257
2502690;Djebel Bou Mahmoud;;35.35;5.18333;T;MT;409
2502691;Bou Mahla;;36.79239;3.99866;P;PPL;605
2502692;Daпa Bou Mahdi;;29.55078;2.5944;T;DPR;431
2502693;Koudiat Boumafa;;35.92376;1.79407;T;MT;1198
2502694;Oued Bou Madjeur;Oued Bou Madjer,Oued Bou Madjeur;35.20542;7.0762;H;WAD;967
2502695;’Aпn Bou Madjer;;35.30668;7.08028;H;SPNG;1549
2502696;Forкt de Bou Madjebar;;35.89274;2.1726;V;FRST;1168
2502697;Bou Madi;;36.82715;3.99463;P;PPL;440
2502698;Oued Bou Maddour;;34.11459;3.96225;H;WAD;547
2502699;Bou Maddour;;34.24215;3.82352;T;PK;865
2502700;Djebel Bou Ma’dane;;35.08333;-2.11667;T;HLL;66
2502701;Akerrou Bou Mad;;36.53641;4.1056;T;HLL;326
2502702;Bouma’chouk;Bouma'chouk,Bouma’chouk,Chenoua Plage;36.60303;2.40956;P;PPL;6
2502703;Hassi Bou Maaza;;35.7637;1.93098;H;SPNG;935
2502704;Bir Bou Maaza;;36.02711;6.99016;H;WLL;897
2502705;Draa Bou Maaraf;;36.38507;6.07587;T;PK;600
2502706;Oued Bou Maвne;Oued Bou Maane,Oued Bou Maвne,Oued Bou-Maan,Oued Bou-Maвn;36.46271;3.01352;H;STM;217
2502707;Oued Bou Maaguet;;35.0107;7.05337;H;WAD;947
2502708;Kef Bou Maaded;;35.33087;3.53381;T;PK;1041
2502709;Oued Bou Maada;;30.02824;1.21399;T;TRGD;411
2502710;Koudia Bou Maad;;36.41964;2.12772;T;SPUR;1060
2502711;Forкt de Bou Maad;;36.43134;2.15581;V;FRST;1066
2502712;Djebel Bou Maad;Djebel Bou Maad,Djebel Bou Mad;36.44126;2.15513;T;MT;1390
2502713;Rhourd Bouma;;30.71553;5.97811;T;DUNE;200
2502714;Garet el Bouma;;31.40569;2.95303;T;DUNE;530
2502715;Kкf el Boыm;Kef el Boub,Kef el Boum,Kкf el Boыm;36.40597;8.01739;T;MT;1125
2502716;Rmel Bou Loussa;Erg Bou Lossa,Rmel Bou Loussa;33.56667;6.51667;T;DUNE;67
2502717;Hassi Bou Loussa;;33.61667;6.51667;H;WLL;61
2502718;Bou Louhat;;33.88041;4.54865;L;LCTY;482
2502719;Hassi Boulmane;;30.37243;-2.381;H;WLL;534
2502720;Oued Bou Ljem;;29.36547;-7.14219;H;WAD;494
2502721;Baie de Boulipha;Baie de Boulipha,Bulipha Bay;36.9;8.43333;H;BAY;1
2502722;Pointe Boulima;Bulima Point,Pointe Boulima;36.81667;4.98333;T;PT;-9999
2502723;Oued Boulila;;35.51284;4.44925;H;WAD;400
2502724;Oued Bou Lila;;35.14298;6.99711;H;WAD;892
2502725;Boы Lоf;Bou Lif,Bou Liff,Boы Lоf;36.90361;8.40083;T;HLLS;176
2502726;Djebel Bou Liefene;;35.8766;1.51222;T;RDGE;912
2502727;Djebel Bou Lia;;34.97095;7.53983;T;MT;1119
2502728;Oued Bou Lhilet;;35.71045;6.75761;H;WAD;832
2502729;Station de Boulhaf ed Dyr;Boulhaf-le-Dyr,Station de Boulhaf ed Dyr,Station de Boulhaf-le-Dir;35.52528;8.05779;S;RSTN;758
2502730;Djebel Boulhaf;;35.55685;8.12941;T;RDGE;1188
2502731;Oued Boulfвne;Oued Boulefrane,Oued Boulfane,Oued Boulfвne;34.57328;-1.61926;H;STM;1034
2502732;Boul et Terd;;34.73775;0.43507;T;HLL;1276
2502733;Ferme Boulet;;36.10388;4.75837;S;FRM;958
2502734;Oued Bou Lersas;;27.91158;4.27411;H;WAD;427
2502735;Bou Lerouah;;34.6;0.75;L;LCTY;1050
2502736;Hassi Bou Leroua;;34.167;0.93167;H;WLL;1045
2502737;Oued Bou Lerhmane;;32.38889;-1.01406;H;WAD;1053
2502738;Maison Forestiиre de Bou Lerhmane;;35.44276;6.81553;S;HSE;1175
2502739;Djebel Bou Lerhfad;Djebel Bou Leghfad,Djebel Bou Lerhfad;32.60858;-0.33973;T;RDGE;1242
2502740;Bou Lerbag;;36.34548;3.2799;P;PPL;572
2502741;Oued Bou Lemzaoud;;35.73389;6.67444;H;WAD;844
2502742;Djebel Boы Lemrhвref;;36.68333;6.31667;T;MT;977
2502743;Boulekta;;34.16593;2.01268;L;LCTY;1399
2502744;Kef Bou Leham;Kef Bou Laham,Kef Bou Leham;36.85232;7.02423;T;MT;538
2502745;Djebel Bou Lehaf;;34.67284;-0.59737;T;MT;1371
2502746;Hassi Bou Lefa;;31.93375;7.63598;H;WLL;137
